arxiv_id,title,authors,comments,journal_ref,subjects,abstract_url,pdf_url,html_url,other_formats_url
arXiv:2501.00009,Model-Driven Deep Neural Network for Enhanced AoA Estimation Using 5G gNB,"Shengheng Liu, Xingkang Li, Zihuan Mao, Peng Liu, Yongming Huang",Presented at AAAI 2024 (Main Technical Track),,Signal Processing (eess.SP); Artificial Intelligence (cs.AI),https://arxiv.org/abs/2501.00009,https://arxiv.org/pdf/2501.00009,https://arxiv.org/html/2501.00009v1,https://arxiv.org/format/2501.00009
arXiv:2501.00024,LoRaFlow: High-Quality Signal Reconstruction using Rectified Flow,"Mohamed Osman, Tamer Nadeem",,,Signal Processing (eess.SP),https://arxiv.org/abs/2501.00024,https://arxiv.org/pdf/2501.00024,https://arxiv.org/html/2501.00024v1,https://arxiv.org/format/2501.00024
arXiv:2501.00039,Speech Recognition With LLMs Adapted to Disordered Speech Using Reinforcement Learning,"Chirag Nagpal, Subhashini Venugopalan, Jimmy Tobin, Marilyn Ladewig, Katherine Heller, Katrin Tomanek",Accepted at ICASSP 2025,,Audio and Speech Processing (eess.AS); Computation and Language (cs.CL); Machine Learning (cs.LG); Sound (cs.SD),https://arxiv.org/abs/2501.00039,https://arxiv.org/pdf/2501.00039,https://arxiv.org/html/2501.00039v1,https://arxiv.org/format/2501.00039
arXiv:2501.00053,Implementing Trust in Non-Small Cell Lung Cancer Diagnosis with a Conformalized Uncertainty-Aware AI Framework in Whole-Slide Images,"Xiaoge Zhang, Tao Wang, Chao Yan, Fedaa Najdawi, Kai Zhou, Yuan Ma, Yiu-ming Cheung, Bradley A. Malin",,,Image and Video Processing (eess.IV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG),https://arxiv.org/abs/2501.00053,https://arxiv.org/pdf/2501.00053,https://arxiv.org/html/2501.00053v1,https://arxiv.org/format/2501.00053
arXiv:2501.00110,Modelling and Control of Spatial Behaviours in Multi-Agent Systems with Applications to Biology and Robotics,Andrea Giusti,PhD thesis,,Systems and Control (eess.SY); Multiagent Systems (cs.MA); Robotics (cs.RO),https://arxiv.org/abs/2501.00110,https://arxiv.org/pdf/2501.00110,,https://arxiv.org/format/2501.00110
arXiv:2501.00114,DiCoW: Diarization-Conditioned Whisper for Target Speaker Automatic Speech Recognition,"Alexander Polok, Dominik Klement, Martin Kocour, Jiangyu Han, Federico Landini, Bolaji Yusuf, Matthew Wiesner, Sanjeev Khudanpur, Jan Černocký, Lukáš Burget",,,Audio and Speech Processing (eess.AS); Sound (cs.SD),https://arxiv.org/abs/2501.00114,https://arxiv.org/pdf/2501.00114,https://arxiv.org/html/2501.00114v1,https://arxiv.org/format/2501.00114
arXiv:2501.00145,Tackling Cognitive Impairment Detection from Speech: A submission to the PROCESS Challenge,"Catarina Botelho, David Gimeno-Gómez, Francisco Teixeira, John Mendonça, Patrícia Pereira, Diogo A.P. Nunes, Thomas Rolland, Anna Pompili, Rubén Solera-Ureña, Maria Ponte, David Martins de Matos, Carlos-D. Martínez-Hinarejos, Isabel Trancoso, Alberto Abad",,,Audio and Speech Processing (eess.AS); Sound (cs.SD),https://arxiv.org/abs/2501.00145,https://arxiv.org/pdf/2501.00145,https://arxiv.org/html/2501.00145v1,https://arxiv.org/format/2501.00145
arXiv:2501.00167,On Functional Observability of Nonlinear Systems and the Design of Functional Observers with Assignable Error Dynamics,Costas Kravaris,,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00167,https://arxiv.org/pdf/2501.00167,,https://arxiv.org/format/2501.00167
arXiv:2501.00201,Hierarchical Functionality Prioritization in Multicast ISAC: Optimal Admission Control and Discrete-Phase Beamforming,"Luis F. Abanto-Leon, Setareh Maghsudi",5 pages,"IEEE Communications Letters, 2024",Signal Processing (eess.SP); Information Theory (cs.IT),https://arxiv.org/abs/2501.00201,https://arxiv.org/pdf/2501.00201,https://arxiv.org/html/2501.00201v1,https://arxiv.org/format/2501.00201
arXiv:2501.00211,Distributed Traffic Control in Complex Dynamic Roadblocks: A Multi-Agent Deep RL Approach,"Noor Aboueleneen, Yahuza Bello, Abdullatif Albaseer, Ahmed Refaey Hussein, Mohamed Abdallah, Ekram Hossain",,,Signal Processing (eess.SP); Emerging Technologies (cs.ET),https://arxiv.org/abs/2501.00211,https://arxiv.org/pdf/2501.00211,https://arxiv.org/html/2501.00211v1,https://arxiv.org/format/2501.00211
arXiv:2501.00219,Autonomous Minibus Service with Semi-on-demand Routes in Grid Networks,"Max T.M. Ng, Hani S. Mahmassani","38 pages, 35 figures. This is the accepted version of a work that was published in Transportation Research Record",Transportation Research Record 2677.1 (2023): 178-200,Systems and Control (eess.SY); Optimization and Control (math.OC),https://arxiv.org/abs/2501.00219,https://arxiv.org/pdf/2501.00219,,https://arxiv.org/format/2501.00219
arXiv:2501.00242,Automotive Speed Estimation: Sensor Types and Error Characteristics from OBD-II to ADAS,"Hany Ragab, Sidney Givigi, Aboelmagd Noureldin","7 pages, 12 figures, to be published in IEEE/ION PLANS 2025",,Signal Processing (eess.SP); Robotics (cs.RO),https://arxiv.org/abs/2501.00242,https://arxiv.org/pdf/2501.00242,https://arxiv.org/html/2501.00242v3,https://arxiv.org/format/2501.00242
arXiv:2501.00249,A Universal Controller for Grid-Tied Inverters,Fariba Fateh,"7 pages, 1 figure",,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00249,https://arxiv.org/pdf/2501.00249,,https://arxiv.org/format/2501.00249
arXiv:2501.00262,Integrating Cascade Pumped Micro-Hydro Storage: A Sustainable Approach to Energy and Water Management,"Oraib Dawaghreh, Sharaf K. Magableh, Xuesong Wang, Mohammad Adnan Magableh, Caisheng Wang",,2025 IEEE PES General Meeting,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00262,https://arxiv.org/pdf/2501.00262,,https://arxiv.org/format/2501.00262
arXiv:2501.00272,Linear Precoding Design for OTFS Systems in Time/Frequency Selective Fading Channels,"Yao Ge, Lingsheng Meng, David González G., Miaowen Wen, Yong Liang Guan, Pingzhi Fan","5 pages, 5 figures, accepted by IEEE Wireless Communications Letters",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.00272,https://arxiv.org/pdf/2501.00272,https://arxiv.org/html/2501.00272v1,https://arxiv.org/format/2501.00272
arXiv:2501.00297,Multipath Component-Aided Signal Processing for Integrated Sensing and Communication Systems,"Haotian Liu, Zhiqing Wei, Xiyang Wang, Yangyang Niu, Yixin Zhang, Huici Wu, Zhiyong Feng","6 pages, 6 figures, has accepted by IEEE WCNC 2025",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.00297,https://arxiv.org/pdf/2501.00297,https://arxiv.org/html/2501.00297v1,https://arxiv.org/format/2501.00297
arXiv:2501.00314,Quantum-MUSIC: Multiple Signal Classification for Quantum Wireless Sensing,"Hanvit Kim, Hyunwoo Park, Sunwoo Kim","5 pages, 6 figures",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.00314,https://arxiv.org/pdf/2501.00314,https://arxiv.org/html/2501.00314v1,https://arxiv.org/format/2501.00314
arXiv:2501.00366,Precoder Implementation and Optimization in 5G NR Massive MIMO Radio,"Kalyani Bhukya, Shahid Aamir Sheikh, Radha Krishna Ganti","There are 6 pages,7 figures and 6 tables",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.00366,https://arxiv.org/pdf/2501.00366,https://arxiv.org/html/2501.00366v1,https://arxiv.org/format/2501.00366
arXiv:2501.00378,STARFormer: A Novel Spatio-Temporal Aggregation Reorganization Transformer of FMRI for Brain Disorder Diagnosis,"Wenhao Dong, Yueyang Li, Weiming Zeng, Lei Chen, Hongjie Yan, Wai Ting Siok, Nizhuan Wang",,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG),https://arxiv.org/abs/2501.00378,https://arxiv.org/pdf/2501.00378,https://arxiv.org/html/2501.00378v1,https://arxiv.org/format/2501.00378
arXiv:2501.00421,Outlier-Robust Linear System Identification Under Heavy-tailed Noise,"Vinay Kanakeri, Aritra Mitra",,,Systems and Control (eess.SY); Machine Learning (cs.LG); Optimization and Control (math.OC),https://arxiv.org/abs/2501.00421,https://arxiv.org/pdf/2501.00421,https://arxiv.org/html/2501.00421v1,https://arxiv.org/format/2501.00421
arXiv:2501.00442,SLoG-Net: Algorithm Unrolling for Source Localization on Graphs,"Chang Ye, Gonzalo Mateos","13 pages, 9 figures, 3 tables, submitted for publication to the IEEE Transactions on Signal and Information Processing over Networks",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.00442,https://arxiv.org/pdf/2501.00442,https://arxiv.org/html/2501.00442v1,https://arxiv.org/format/2501.00442
arXiv:2501.00448,A Complex Frequency-Based Control for Inverter-Based Resources,"R. Bernal, F. Milano",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00448,https://arxiv.org/pdf/2501.00448,https://arxiv.org/html/2501.00448v2,https://arxiv.org/format/2501.00448
arXiv:2501.00472,Jointly optimal array geometries and waveforms in active sensing: New insights into array design via the Cramér-Rao bound,"Ids van der Werf, Robin Rajamäki, Geert Leus","©2025 IEEE. Personal use of this material is permitted. Permission from IEEE must be obtained for all other uses, in any current or future media, including reprinting/republishing this material for advertising or promotional purposes, creating new collective works, for resale or redistribution to servers or lists, or reuse of any copyrighted component of this work in other works",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.00472,https://arxiv.org/pdf/2501.00472,https://arxiv.org/html/2501.00472v2,https://arxiv.org/format/2501.00472
arXiv:2501.00480,Lyapunov-based Resilient Secondary Synchronization Strategy of AC Microgrids Under Exponentially Energy-Unbounded FDI Attacks,"Mohamadamin Rajabinezhad, Nesa Shams, Asad Ali Khan, Omar A. Beg, Shan Zuo",arXiv admin note: substantial text overlap with arXiv:2309.17253,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00480,https://arxiv.org/pdf/2501.00480,https://arxiv.org/html/2501.00480v1,https://arxiv.org/format/2501.00480
arXiv:2501.00482,12-bit Delta-Sigma ADC operating at a temperature of up to 250C in Standard 0.18 $μ$m SOI CMOS,"Christian Sbrana, Alessandro Catania, Tommaso Toschi, Sebastiano Strangio, Giuseppe Iannaccone","9 pages, 6 figures. This work has been submitted to the IEEE for possible publication",,Signal Processing (eess.SP); Hardware Architecture (cs.AR),https://arxiv.org/abs/2501.00482,https://arxiv.org/pdf/2501.00482,https://arxiv.org/html/2501.00482v1,https://arxiv.org/format/2501.00482
arXiv:2501.00514,H-Net: A Multitask Architecture for Simultaneous 3D Force Estimation and Stereo Semantic Segmentation in Intracardiac Catheters,"Pedram Fekri, Mehrdad Zadeh, Javad Dargahi",,"IEEE Robotics and Automation Letters ( Volume: 10, Issue: 1, January 2025)",Image and Video Processing (eess.IV); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG); Robotics (cs.RO),https://arxiv.org/abs/2501.00514,https://arxiv.org/pdf/2501.00514,https://arxiv.org/html/2501.00514v1,https://arxiv.org/format/2501.00514
arXiv:2501.00523,Event-Triggered Observer-Based Fixed-Time Consensus Control for Uncertain Nonlinear Multiagent Systems with Unknown States,"Kewei Zhou, Ziming Wang, Zhihao Chen, Xin Wang",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00523,https://arxiv.org/pdf/2501.00523,https://arxiv.org/html/2501.00523v1,https://arxiv.org/format/2501.00523
arXiv:2501.00557,NeuroSleepNet: A Multi-Head Self-Attention Based Automatic Sleep Scoring Scheme with Spatial and Multi-Scale Temporal Representation Learning,"Muhammad Sudipto Siam Dip, Mohammod Abdul Motin, Chandan Karmakar, Thomas Penzel, Marimuthu Palaniswami",,,Signal Processing (eess.SP),https://arxiv.org/abs/2501.00557,https://arxiv.org/pdf/2501.00557,,https://arxiv.org/format/2501.00557
arXiv:2501.00586,Advanced Lung Nodule Segmentation and Classification for Early Detection of Lung Cancer using SAM and Transfer Learning,"Asha V, Bhavanishankar K",,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG),https://arxiv.org/abs/2501.00586,https://arxiv.org/pdf/2501.00586,https://arxiv.org/html/2501.00586v1,https://arxiv.org/format/2501.00586
arXiv:2501.00588,Privacy-Preserving Distributed Defense Framework for DC Microgrids Against Exponentially Unbounded False Data Injection Attacks,"Yi Zhang, Mohamadamin Rajabinezhad, Yichao Wang, Junbo Zhao, Shan Zuo",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00588,https://arxiv.org/pdf/2501.00588,https://arxiv.org/html/2501.00588v2,https://arxiv.org/format/2501.00588
arXiv:2501.00641,Rethink Delay Doppler Channels and Time-Frequency Coding,Xiang-Gen Xia,,,Signal Processing (eess.SP); Information Theory (cs.IT),https://arxiv.org/abs/2501.00641,https://arxiv.org/pdf/2501.00641,https://arxiv.org/html/2501.00641v4,https://arxiv.org/format/2501.00641
arXiv:2501.00647,Lightweight G-YOLOv11: Advancing Efficient Fracture Detection in Pediatric Wrist X-rays,Abdesselam Ferdi,,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.00647,https://arxiv.org/pdf/2501.00647,https://arxiv.org/html/2501.00647v1,https://arxiv.org/format/2501.00647
arXiv:2501.00657,Relative Pose Observability Analysis Using Dual Quaternions,"Nicholas B. Andrews, Kristi A. Morgansen","6 pages, 0 figures, 1 table, presented at 2024 IEEE Conference on Decision and Control (CDC)",,Systems and Control (eess.SY); Robotics (cs.RO); Algebraic Geometry (math.AG); Differential Geometry (math.DG),https://arxiv.org/abs/2501.00657,https://arxiv.org/pdf/2501.00657,https://arxiv.org/html/2501.00657v2,https://arxiv.org/format/2501.00657
arXiv:2501.00722,Performance-Barrier Event-Triggered PDE Control of Traffic Flow,"Peihan Zhang, Bhathiya Rathnayake, Mamadou Diagne, Miroslav Krstic",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00722,https://arxiv.org/pdf/2501.00722,https://arxiv.org/html/2501.00722v3,https://arxiv.org/format/2501.00722
arXiv:2501.00739,Smooth Reference Command Generation and Control for Transition Flight of VTOL Aircraft Using Time-Varying Optimization,"Jinrae Kim, John L. Bullock, Sheng Cheng, Naira Hovakimyan","10 pages, 7 figures, AIAA SciTech 2025 Forum",,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00739,https://arxiv.org/pdf/2501.00739,https://arxiv.org/html/2501.00739v1,https://arxiv.org/format/2501.00739
arXiv:2501.00751,HCMA-UNet: A Hybrid CNN-Mamba UNet with Axial Self-Attention for Efficient Breast Cancer Segmentation,"Haoxuan Li, Wei song, Peiwu Qin, Xi Yuan, Zhenglin Chen",,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.00751,https://arxiv.org/pdf/2501.00751,https://arxiv.org/html/2501.00751v2,https://arxiv.org/format/2501.00751
arXiv:2501.00794,VoiceRestore: Flow-Matching Transformers for Speech Recording Quality Restoration,Stanislav Kirdey,,,Audio and Speech Processing (eess.AS); Sound (cs.SD),https://arxiv.org/abs/2501.00794,https://arxiv.org/pdf/2501.00794,https://arxiv.org/html/2501.00794v1,https://arxiv.org/format/2501.00794
arXiv:2501.00804,Automatic Text Pronunciation Correlation Generation and Application for Contextual Biasing,"Gaofeng Cheng, Haitian Lu, Chengxu Yang, Xuyang Wang, Ta Li, Yonghong Yan",Accepted by ICASSP 2025,,Audio and Speech Processing (eess.AS); Computation and Language (cs.CL),https://arxiv.org/abs/2501.00804,https://arxiv.org/pdf/2501.00804,https://arxiv.org/html/2501.00804v1,https://arxiv.org/format/2501.00804
arXiv:2501.00805,SLIDE: Integrating Speech Language Model with LLM for Spontaneous Spoken Dialogue Generation,"Haitian Lu, Gaofeng Cheng, Liuping Luo, Leying Zhang, Yanmin Qian, Pengyuan Zhang",Accepted by ICASSP 2025,,Audio and Speech Processing (eess.AS); Computation and Language (cs.CL); Sound (cs.SD),https://arxiv.org/abs/2501.00805,https://arxiv.org/pdf/2501.00805,https://arxiv.org/html/2501.00805v1,https://arxiv.org/format/2501.00805
arXiv:2501.00856,"Advances in UAV Avionics Systems Architecture, Classification and Integration: A Comprehensive Review and Future Perspectives",Hashim A. Hashim,Results in Engineering,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00856,https://arxiv.org/pdf/2501.00856,https://arxiv.org/html/2501.00856v1,https://arxiv.org/format/2501.00856
arXiv:2501.00872,Observer-Based Data-Driven Consensus Control for Nonlinear Multi-Agent Systems against DoS and FDI attacks,"Yi Zhang, Bin Lei, Mohamadamin Rajabinezhad, Caiwen Ding, Shan Zuo",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00872,https://arxiv.org/pdf/2501.00872,https://arxiv.org/html/2501.00872v1,https://arxiv.org/format/2501.00872
arXiv:2501.00876,A Novel Approach using CapsNet and Deep Belief Network for Detection and Identification of Oral Leukopenia,"Hirthik Mathesh GV, Kavin Chakravarthy M, Sentil Pandi S","Accepted to IEEE International Conference on Advancement in Communication and Computing Technology (INOACC), will be held in Sai Vidya Institute of Technology, Bengaluru, Karnataka, India. (Preprint)",,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG),https://arxiv.org/abs/2501.00876,https://arxiv.org/pdf/2501.00876,,https://arxiv.org/format/2501.00876
arXiv:2501.00954,Enhancing Early Diabetic Retinopathy Detection through Synthetic DR1 Image Generation: A StyleGAN3 Approach,"Sagarnil Das, Pradeep Walia","13 pages, 11 figures",,Image and Video Processing (eess.IV); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.00954,https://arxiv.org/pdf/2501.00954,,https://arxiv.org/format/2501.00954
arXiv:2501.00973,Defense Strategies for Autonomous Multi-agent Systems: Ensuring Safety and Resilience Under Exponentially Unbounded FDI Attacks,"Yichao Wang, Mohamadamin Rajabinezhad, Dimitra Panagou, Shan Zuo",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00973,https://arxiv.org/pdf/2501.00973,https://arxiv.org/html/2501.00973v2,https://arxiv.org/format/2501.00973
arXiv:2501.00990,Cyber-physical Defense for Heterogeneous Multi-agent Systems Against Exponentially Unbounded Attacks on Signed Digraphs,"Yichao Wang, Mohamadamin Rajabinezhad, Yi Zhang, Shan Zuo",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.00990,https://arxiv.org/pdf/2501.00990,https://arxiv.org/html/2501.00990v2,https://arxiv.org/format/2501.00990
arXiv:2501.01001,Scalable Beamforming Design for Multi-RIS-Aided MU-MIMO Systems with Imperfect CSIT,"Mintaek Oh, Jinseok Choi",13 pages,,Signal Processing (eess.SP),https://arxiv.org/abs/2501.01001,https://arxiv.org/pdf/2501.01001,https://arxiv.org/html/2501.01001v1,https://arxiv.org/format/2501.01001
arXiv:2501.01008,Confined Orthogonal Matching Pursuit for Sparse Random Combinatorial Matrices,"Xinwei Zhao, Jinming Wen, Hongqi Yang, Xiao Ma",,,Signal Processing (eess.SP),https://arxiv.org/abs/2501.01008,https://arxiv.org/pdf/2501.01008,https://arxiv.org/html/2501.01008v1,https://arxiv.org/format/2501.01008
arXiv:2501.01012,Beamforming Design for Wideband Near-Field Communications With Reconfigurable Refractive Surfaces,"Zicheng Lin, Shuhao Zeng, Aryan Kaushik, Hongliang Zhang","13 pages, 10 figures",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.01012,https://arxiv.org/pdf/2501.01012,https://arxiv.org/html/2501.01012v2,https://arxiv.org/format/2501.01012
arXiv:2501.01048,Power-Efficient Optimization for Coexisting Semantic and Bit-Based Users in NOMA Networks,"Ximing Xie, Fang Fang, Lan Zhang, Xianbin Wang",,,Signal Processing (eess.SP),https://arxiv.org/abs/2501.01048,https://arxiv.org/pdf/2501.01048,https://arxiv.org/html/2501.01048v1,https://arxiv.org/format/2501.01048
arXiv:2501.01053,Fundamental MMSE-Rate Performance Limits of Integrated Sensing and Communication Systems,"Zijie Wang, Xudong Wang","35 pages, 9 figures",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.01053,https://arxiv.org/pdf/2501.01053,https://arxiv.org/html/2501.01053v1,https://arxiv.org/format/2501.01053
arXiv:2501.01076,Time Difference of Arrival Source Localization: Exact Linear Solutions for the General 3D Problem,Niraj K. Inamdar,"8 pages, 3 figures; updated with references and clarifications",,Signal Processing (eess.SP); Audio and Speech Processing (eess.AS),https://arxiv.org/abs/2501.01076,https://arxiv.org/pdf/2501.01076,https://arxiv.org/html/2501.01076v2,https://arxiv.org/format/2501.01076
arXiv:2501.01096,Learning-Based Stable Optimal Guidance for Spacecraft Close-Proximity Operations,"Kun Wang, Roberto Armellin, Adam Evans, Harry Holt, Zheng Chen",,,Systems and Control (eess.SY); Optimization and Control (math.OC),https://arxiv.org/abs/2501.01096,https://arxiv.org/pdf/2501.01096,https://arxiv.org/html/2501.01096v1,https://arxiv.org/format/2501.01096
arXiv:2501.01102,Disambiguation of Chinese Polyphones in an End-to-End Framework with Semantic Features Extracted by Pre-trained BERT,"Dongyang Dai, Zhiyong Wu, Shiyin Kang, Xixin Wu, Jia Jia, Dan Su, Dong Yu, Helen Meng",Accepted at INTERSPEECH 2019,"Proc. Interspeech 2019, pp. 2090-2094",Audio and Speech Processing (eess.AS); Artificial Intelligence (cs.AI); Sound (cs.SD),https://arxiv.org/abs/2501.01102,https://arxiv.org/pdf/2501.01102,https://arxiv.org/html/2501.01102v1,https://arxiv.org/format/2501.01102
arXiv:2501.01103,learning discriminative features from spectrograms using center loss for speech emotion recognition,"Dongyang Dai, Zhiyong Wu, Runnan Li, Xixin Wu, Jia Jia, Helen Meng",Accepted at ICASSP 2019,"Proc. IEEE Int. Conf. Acoust. Speech Signal Process. (ICASSP) 2019, pp. 7405-7409",Audio and Speech Processing (eess.AS); Artificial Intelligence (cs.AI); Sound (cs.SD),https://arxiv.org/abs/2501.01103,https://arxiv.org/pdf/2501.01103,https://arxiv.org/html/2501.01103v1,https://arxiv.org/format/2501.01103
arXiv:2501.01105,Temperature-Controlled Smart Charging for Electric Vehicles in Cold Climates,"Grant Ruan, Munther A. Dahleh","11 pages, accepted by IEEE Transactions on Smart Grid",,Systems and Control (eess.SY),https://arxiv.org/abs/2501.01105,https://arxiv.org/pdf/2501.01105,https://arxiv.org/html/2501.01105v1,https://arxiv.org/format/2501.01105
arXiv:2501.01157,Ultrasound Lung Aeration Map via Physics-Aware Neural Operators,"Jiayun Wang, Oleksii Ostras, Masashi Sode, Bahareh Tolooshams, Zongyi Li, Kamyar Azizzadenesheli, Gianmarco Pinton, Anima Anandkumar",,,Image and Video Processing (eess.IV); Machine Learning (cs.LG); Medical Physics (physics.med-ph),https://arxiv.org/abs/2501.01157,https://arxiv.org/pdf/2501.01157,https://arxiv.org/html/2501.01157v1,https://arxiv.org/format/2501.01157
arXiv:2501.01170,Automated monitoring of bee colony movement in the hive during winter season,"Rostyslav Koroliuk, Vyacheslav Nykytyuk, Vitaliy Tymoshchuk, Veronika Soyka, Dmytro Tymoshchuk","Paper Accepted at BAIT 2024 CEUR-WS, see this https URL","Proceedings of the 1st International Workshop on Bioinformatics and Applied Information Technologies (BAIT 2024), Zboriv, Ukraine, October 02-04, 2024",Systems and Control (eess.SY); Networking and Internet Architecture (cs.NI),https://arxiv.org/abs/2501.01170,https://arxiv.org/pdf/2501.01170,,https://arxiv.org/format/2501.01170
arXiv:2501.01172,ROME: Robust Model Ensembling for Semantic Communication Against Semantic Jamming Attacks,"Kequan Zhou, Guangyi Zhang, Yunlong Cai, Qiyu Hu, Guanding Yu",,,Signal Processing (eess.SP),https://arxiv.org/abs/2501.01172,https://arxiv.org/pdf/2501.01172,https://arxiv.org/html/2501.01172v1,https://arxiv.org/format/2501.01172
arXiv:2501.01189,Can Human Drivers and Connected Autonomous Vehicles Co-exist in Lane-Free Traffic? A Microscopic Simulation Perspective,"Arslan Ali Syed, Majid Rostami-Shahrbabaki, Klaus Bogenberger",,,Systems and Control (eess.SY); Emerging Technologies (cs.ET),https://arxiv.org/abs/2501.01189,https://arxiv.org/pdf/2501.01189,https://arxiv.org/html/2501.01189v1,https://arxiv.org/format/2501.01189
arXiv:2501.01191,Data-Driven Yet Formal Policy Synthesis for Stochastic Nonlinear Dynamical Systems,"Mahdi Nazeri, Thom Badings, Sadegh Soudjani, Alessandro Abate",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.01191,https://arxiv.org/pdf/2501.01191,https://arxiv.org/html/2501.01191v2,https://arxiv.org/format/2501.01191
arXiv:2501.01206,Sensitivity of Room Impulse Responses in Changing Acoustic Environment,Karolina Prawda,,,Audio and Speech Processing (eess.AS); Sound (cs.SD),https://arxiv.org/abs/2501.01206,https://arxiv.org/pdf/2501.01206,https://arxiv.org/html/2501.01206v1,https://arxiv.org/format/2501.01206
arXiv:2501.01217,Movable Antenna-Assisted Integrated Sensing and Communication Systems,"Chengjun Jiang, Chensi Zhang, Chongwen Huang, Jianhua Ge, Dusit Niyato, Chau Yuen",,,Signal Processing (eess.SP),https://arxiv.org/abs/2501.01217,https://arxiv.org/pdf/2501.01217,https://arxiv.org/html/2501.01217v1,https://arxiv.org/format/2501.01217
arXiv:2501.01281,Towards Intelligent Antenna Positioning: Leveraging DRL for FAS-Aided ISAC Systems,"Shunxing Yang, Junteng Yao, Jie Tang, Tuo Wu, Maged Elkashlan, Chau Yuen, Merouane Debbah, Hyundong Shin, Matthew Valenti",,,Signal Processing (eess.SP),https://arxiv.org/abs/2501.01281,https://arxiv.org/pdf/2501.01281,https://arxiv.org/html/2501.01281v1,https://arxiv.org/format/2501.01281
arXiv:2501.01353,Privacy Preservation in MIMO-OFDM Localization Systems: A Beamforming Approach,"Yuchen Zhang, Hui Chen, Musa Furkan Keskin, Alireza Pourafzal, Pinjun Zheng, Henk Wymeersch, Tareq Y. Al-Naffouri",This paper has been submitted to IEEE journal for possible publication,,Signal Processing (eess.SP); Information Theory (cs.IT),https://arxiv.org/abs/2501.01353,https://arxiv.org/pdf/2501.01353,https://arxiv.org/html/2501.01353v2,https://arxiv.org/format/2501.01353
arXiv:2501.01359,Smoothing traffic flow through automated vehicle control with optimal parameter selection,"Shian Wang, Jose Acedo Aguilar, Miguel Velez-Reyes",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.01359,https://arxiv.org/pdf/2501.01359,https://arxiv.org/html/2501.01359v1,https://arxiv.org/format/2501.01359
arXiv:2501.01372,ScarNet: A Novel Foundation Model for Automated Myocardial Scar Quantification from LGE in Cardiac MRI,"Neda Tavakoli, Amir Ali Rahsepar, Brandon C. Benefield, Daming Shen, Santiago López-Tapia, Florian Schiffers, Jeffrey J. Goldberger, Christine M. Albert, Edwin Wu, Aggelos K. Katsaggelos, Daniel C. Lee, Daniel Kim","31 pages, 8 figures",,Image and Video Processing (eess.IV); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.01372,https://arxiv.org/pdf/2501.01372,,https://arxiv.org/format/2501.01372
arXiv:2501.01392,ProjectedEx: Enhancing Generation in Explainable AI for Prostate Cancer,"Xuyin Qi, Zeyu Zhang, Aaron Berliano Handoko, Huazhan Zheng, Mingxi Chen, Ta Duc Huy, Vu Minh Hieu Phan, Lei Zhang, Linqi Cheng, Shiyu Jiang, Zhiwei Zhang, Zhibin Liao, Yang Zhao, Minh-Son To",,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.01392,https://arxiv.org/pdf/2501.01392,https://arxiv.org/html/2501.01392v1,https://arxiv.org/format/2501.01392
